id,name,country,code,gender,year,p1,p2,p3,p4,p5,p6,score,rank,medal
11016,Nguyễn Tuấn Trung,Vietnam,VNM,,1986,7,7,0,7,3,0,24,62,Bronze medal
10932,Vladimir B. Mihov ♂,Bulgaria,BGR,♂,1986,2,7,0,0,7,7,23,66,Bronze medal
10990,Piotr Jędrzejewicz ♂,Poland,POL,♂,1986,2,7,0,0,7,7,23,66,Bronze medal
11001,Richard Ehrenborg ♂,Sweden,SWE,♂,1986,2,5,0,2,7,7,23,66,Bronze medal
10951,Matti Tienari ♂,Finland,FIN,♂,1986,7,0,4,5,6,0,22,69,Bronze medal
10978,Géza Makai ♂,Hungary,HUN,♂,1986,2,7,0,1,5,7,22,69,Bronze medal
11002,Ben Halima Raouf,Tunisia,TUN,,1986,3,7,0,5,7,0,22,69,Bronze medal
10962,Kevin Mark Buzzard ♂,United Kingdom,UNK,♂,1986,2,7,0,0,6,7,22,69,Bronze medal
10918,Michel Bultreys,Belgium,BEL,,1986,2,7,1,7,4,0,21,73,Bronze medal
10931,Nikolaii B. Mateev ♂,Bulgaria,BGR,♂,1986,2,7,0,1,4,7,21,73,Bronze medal
10948,Roman Soták ♂,Czechoslovakia,CZS,♂,1986,3,7,0,0,6,5,21,73,Bronze medal
10952,Arnaud Delian ♂,France,FRA,♂,1986,2,7,1,5,6,0,21,73,Bronze medal
10974,Tilemahos Stamkopuluos,Greece,HEL,,1986,7,7,0,2,5,0,21,73,Bronze medal
10964,John Reginald Longley ♂,United Kingdom,UNK,♂,1986,1,7,0,7,6,0,21,73,Bronze medal
11015,Phùng Hồ Hài,Vietnam,VNM,,1986,2,7,0,5,7,0,21,73,Bronze medal
10906,Nour Maddahi,Algeria,ALG,,1986,7,7,1,2,3,0,20,80,Bronze medal
9639,Ross Jones ♂,Australia,AUS,♂,1986,7,7,0,3,3,0,20,80,Bronze medal
10953,David Harari ♂,France,FRA,♂,1986,3,7,0,0,7,3,20,80,Bronze medal
10984,Ilaria Damiani ♀,Italy,ITA,♀,1986,7,7,0,1,5,0,20,80,Bronze medal
10988,Merzouki Youssef,Morocco,MAR,,1986,7,7,0,0,6,0,20,80,Bronze medal
10992,Tadeusz Pezda ♂,Poland,POL,♂,1986,7,0,0,0,6,7,20,80,Bronze medal
10965,Thomas Royston Roughan ♂,United Kingdom,UNK,♂,1986,2,7,1,3,7,0,20,80,Bronze medal
10907,Mourad Benakli,Algeria,ALG,,1986,1,6,1,5,6,0,19,87,Bronze medal
9600,Catherine Playoust ♀,Australia,AUS,♀,1986,7,3,0,5,4,0,19,87,Bronze medal
1581,Terence Tao ♂,Australia,AUS,♂,1986,7,7,3,1,0,1,19,87,Bronze medal
9660,Harald Heidler ♂,German Democratic Republic,GDR,♂,1986,3,7,1,1,7,0,19,87,Bronze medal
10975,András Benczúr ♂,Hungary,HUN,♂,1986,1,7,0,7,2,2,19,87,Bronze medal
10942,Qiang Lin ♂,People's Republic of China,CHN,♂,1986,1,7,0,1,6,4,19,87,Bronze medal
11000,Juan D. Gonzales Cobas ♂,Spain,ESP,♂,1986,5,7,0,0,7,0,19,87,Bronze medal
9641,Ben Robinson ♂,Australia,AUS,♂,1986,3,7,0,2,2,4,18,94,Bronze medal
1763,Markus Schorn ♂,Austria,AUT,♂,1986,2,1,1,7,7,0,18,94,Bronze medal
9610,Giuseppe Russo ♂,Canada,CAN,♂,1986,7,5,1,3,2,0,18,94,Bronze medal
10949,Petr Šleich ♂,Czechoslovakia,CZS,♂,1986,2,0,0,3,6,7,18,94,Bronze medal
10973,Haralambos Tamvakis,Greece,HEL,,1986,7,0,0,7,4,0,18,94,Bronze medal
10981,Raz Naot ♂,Israel,ISR,♂,1986,7,0,0,1,3,7,18,94,Bronze medal
10982,Eitan Sayag ♂,Israel,ISR,♂,1986,2,7,1,1,7,0,18,94,Bronze medal
11022,Jože Fabčič ♂,Yugoslavia,YUG,♂,1986,3,7,0,0,6,2,18,94,Bronze medal
11023,Domagoj Kovačević ♂,Yugoslavia,YUG,♂,1986,2,6,1,0,6,3,18,94,Bronze medal
10920,Krist Blomme,Belgium,BEL,,1986,7,0,1,2,6,1,17,103,Bronze medal
10985,Alessandro Pelizzola ♂,Italy,ITA,♂,1986,0,7,0,4,6,0,17,103,Bronze medal
10987,Laftit Abdelouafi,Morocco,MAR,,1986,4,2,0,5,6,0,17,103,Bronze medal
10991,Stanisław Kasjan ♂,Poland,POL,♂,1986,3,7,0,0,7,0,17,103,Bronze medal
10999,Alberto Garrido Arribas ♂,Spain,ESP,♂,1986,0,7,0,7,3,0,17,103,Bronze medal
9637,Adrian Chen ♂,Australia,AUS,♂,1986,6,6,0,1,0,3,16,108,
,Adrian Chen ♂,Australia,AUS,♂,1986,1,7,0,1,7,0,16,108,
,Adrian Chen ♂,Australia,AUS,♂,1986,2,7,1,2,3,0,15,110,
16075,Tapio Tallgren ♂,Finland,FIN,♂,1986,7,0,0,1,6,1,15,110,
16614,Paul Biran ♂,Israel,ISR,♂,1986,1,6,0,3,3,2,15,110,
11604,Anders Høyer Berg ♂,Norway,NOR,♂,1986,7,0,0,1,0,7,15,110,
16031,Jian Shen ♂,People's Republic of China,CHN,♂,1986,1,7,0,7,0,0,15,110,
15997,Marcin Mazur ♂,Poland,POL,♂,1986,7,0,1,0,7,0,15,110,
,Marcin Mazur ♂,Poland,POL,♂,1986,1,0,0,7,7,0,15,110,
11961,Carlos Ueno Jacue ♂,Spain,ESP,♂,1986,1,7,0,6,1,0,15,110,
16038,Anis Allouche,Tunisia,TUN,,1986,2,7,0,0,5,1,15,110,
11120,James Norman Benedict Angus ♂,United Kingdom,UNK,♂,1986,2,7,0,0,6,0,15,110,
10609,Olivera Milenković ♀,Yugoslavia,YUG,♀,1986,2,7,0,5,0,1,15,110,
9644,Alexandre de Azevedo Palmeira Filho ♂,Brazil,BRA,♂,1986,7,0,0,5,2,0,14,121,
9649,Bryan Feir ♂,Canada,CAN,♂,1986,7,5,0,1,1,0,14,121,
9650,Rocky Lee ♂,Canada,CAN,♂,1986,1,0,0,4,4,5,14,121,
16058,Mauricio Lopez ♂,Colombia,COL,♂,1986,7,1,1,2,3,0,14,121,
,Mauricio Lopez ♂,Colombia,COL,♂,1986,5,0,0,0,6,3,14,121,
16039,Mahdi Abouda,Tunisia,TUN,,1986,1,7,0,0,6,0,14,121,
16043,Ender Topal ♂,Turkey,TUR,♂,1986,7,0,0,0,6,1,14,121,
11020,Predrag Antić ♂,Yugoslavia,YUG,♂,1986,7,0,0,5,1,1,14,121,
,Predrag Antić ♂,Yugoslavia,YUG,♂,1986,3,0,0,6,4,0,13,129,
,Predrag Antić ♂,Yugoslavia,YUG,♂,1986,7,1,0,2,3,0,13,129,
,Predrag Antić ♂,Yugoslavia,YUG,♂,1986,2,7,0,0,3,1,13,129,
,Predrag Antić ♂,Yugoslavia,YUG,♂,1986,5,2,0,0,6,0,13,129,
,Predrag Antić ♂,Yugoslavia,YUG,♂,1986,2,2,0,5,3,0,12,133,
,Predrag Antić ♂,Yugoslavia,YUG,♂,1986,3,0,0,7,2,0,12,133,
,Predrag Antić ♂,Yugoslavia,YUG,♂,1986,6,0,0,6,0,0,12,133,
16003,Fjóla Rún Björnsdóttir ♀,Iceland,ISL,♀,1986,7,0,0,1,3,1,12,133,
12324,Emanuele Callegari ♂,Italy,ITA,♂,1986,1,2,0,7,2,0,12,133,
,Emanuele Callegari ♂,Italy,ITA,♂,1986,7,0,1,3,1,0,12,133,
16033,Kalle Åström ♂,Sweden,SWE,♂,1986,2,0,0,7,3,0,12,133,
,Kalle Åström ♂,Sweden,SWE,♂,1986,3,7,0,1,1,0,12,133,
16044,Anıl Aydoğan ♂,Turkey,TUR,♂,1986,2,4,1,1,4,0,12,133,
12312,Miklós Bóna ♂,Hungary,HUN,♂,1986,3,1,0,0,6,1,11,142,
16004,Ari Kristinn Jónsson ♂,Iceland,ISL,♂,1986,7,0,0,1,3,0,11,142,
,Ari Kristinn Jónsson ♂,Iceland,ISL,♂,1986,4,1,0,4,2,0,11,142,
16014,Claude Dieschbourg ♂,Luxembourg,LUX,♂,1986,2,0,0,5,4,0,11,142,
1617,Christian Pauly ♂,Luxembourg,LUX,♂,1986,3,0,0,5,3,0,11,142,
1675,Patrik Andersson ♂,Sweden,SWE,♂,1986,2,0,0,5,4,0,11,142,
,Patrik Andersson ♂,Sweden,SWE,♂,1986,3,7,0,1,0,0,11,142,
,Patrik Andersson ♂,Sweden,SWE,♂,1986,2,6,0,0,3,0,11,142,
16049,Đoàn An Hải,Vietnam,VNM,,1986,3,0,0,2,5,1,11,142,
12969,Abdenour Achab,Algeria,ALG,,1986,4,3,0,0,3,0,10,151,
,Abdenour Achab,Algeria,ALG,,1986,2,1,0,5,2,0,10,151,
,Abdenour Achab,Algeria,ALG,,1986,7,0,0,1,0,2,10,151,
,Abdenour Achab,Algeria,ALG,,1986,3,0,2,4,0,1,10,151,
11851,Petros Hadjicostas ♂,Cyprus,CYP,♂,1986,7,2,0,0,0,1,10,151,
,Petros Hadjicostas ♂,Cyprus,CYP,♂,1986,7,2,0,1,0,0,10,151,
,Petros Hadjicostas ♂,Cyprus,CYP,♂,1986,5,1,0,1,3,0,10,151,
,Petros Hadjicostas ♂,Cyprus,CYP,♂,1986,5,1,0,1,3,0,10,151,
16022,Tor Egge ♂,Norway,NOR,♂,1986,0,7,0,0,3,0,10,151,
15998,Arkadiusz Salwa ♂,Poland,POL,♂,1986,1,7,0,0,2,0,10,151,
11021,Nikola Ruškuc ♂,Yugoslavia,YUG,♂,1986,1,7,0,0,1,1,10,151,
,Nikola Ruškuc ♂,Yugoslavia,YUG,♂,1986,0,7,0,1,1,0,9,162,
,Nikola Ruškuc ♂,Yugoslavia,YUG,♂,1986,2,0,0,1,6,0,9,162,
9645,André Luiz Viana Malta ♂,Brazil,BRA,♂,1986,3,0,0,6,0,0,9,162,
,André Luiz Viana Malta ♂,Brazil,BRA,♂,1986,0,7,0,0,2,0,9,162,
1738,Sverrir Örn Þorvaldsson ♂,Iceland,ISL,♂,1986,7,1,0,0,1,0,9,162,
1671,Gadi Kozma ♂,Israel,ISR,♂,1986,2,0,1,0,5,1,9,162,
16045,Ender Birgül ♂,Turkey,TUR,♂,1986,0,7,0,1,1,0,9,162,
16046,Engin Erzin ♂,Turkey,TUR,♂,1986,7,0,0,0,1,1,9,162,
16047,Alkan Kabakçıoğlu ♂,Turkey,TUR,♂,1986,2,4,0,0,3,0,9,162,
11025,Zoran Črnja ♂,Yugoslavia,YUG,♂,1986,1,0,0,1,7,0,9,162,
9646,Evandro Gouvêa ♂,Brazil,BRA,♂,1986,3,0,0,2,3,0,8,172,
,Evandro Gouvêa ♂,Brazil,BRA,♂,1986,3,0,1,0,4,0,8,172,
,Evandro Gouvêa ♂,Brazil,BRA,♂,1986,5,2,0,0,1,0,8,172,
,Evandro Gouvêa ♂,Brazil,BRA,♂,1986,7,0,0,1,0,0,8,172,
15999,Jacek Zienkiewicz ♂,Poland,POL,♂,1986,2,0,0,0,6,0,8,172,
,Jacek Zienkiewicz ♂,Poland,POL,♂,1986,0,2,0,5,0,0,7,177,
,Jacek Zienkiewicz ♂,Poland,POL,♂,1986,7,0,0,0,0,0,7,177,
16071,Nicos Georgiades ♂,Cyprus,CYP,♂,1986,2,0,1,2,2,0,7,177,
,Nicos Georgiades ♂,Cyprus,CYP,♂,1986,3,0,0,1,0,3,7,177,
,Nicos Georgiades ♂,Cyprus,CYP,♂,1986,5,0,0,0,2,0,7,177,
,Nicos Georgiades ♂,Cyprus,CYP,♂,1986,1,1,0,1,3,0,6,182,
16072,Loukia Demetriou ♀,Cyprus,CYP,♀,1986,3,0,0,1,2,0,6,182,
,Loukia Demetriou ♀,Cyprus,CYP,♀,1986,1,0,0,1,4,0,6,182,
,Loukia Demetriou ♀,Cyprus,CYP,♀,1986,0,0,0,3,3,0,6,182,
,Loukia Demetriou ♀,Cyprus,CYP,♀,1986,3,0,0,1,2,0,6,182,
,Loukia Demetriou ♀,Cyprus,CYP,♀,1986,3,0,0,0,3,0,6,182,
,Loukia Demetriou ♀,Cyprus,CYP,♀,1986,3,0,0,0,3,0,6,182,
,Loukia Demetriou ♀,Cyprus,CYP,♀,1986,2,1,0,1,1,0,5,189,
9651,Alexandru Romosan ♂,Canada,CAN,♂,1986,2,0,0,0,3,0,5,189,
,Alexandru Romosan ♂,Canada,CAN,♂,1986,1,2,0,1,1,0,5,189,
,Alexandru Romosan ♂,Canada,CAN,♂,1986,3,0,0,2,0,0,5,189,
11562,Geir Agnarsson ♂,Iceland,ISL,♂,1986,4,0,0,1,0,0,5,189,
16035,Mats Bengtsson ♂,Sweden,SWE,♂,1986,1,0,0,0,4,0,5,189,
16036,Per Liljenberg ♂,Sweden,SWE,♂,1986,2,0,0,0,3,0,5,189,
,Per Liljenberg ♂,Sweden,SWE,♂,1986,2,0,0,1,0,1,4,196,
,Per Liljenberg ♂,Sweden,SWE,♂,1986,1,0,0,3,0,0,4,196,
,Per Liljenberg ♂,Sweden,SWE,♂,1986,3,0,0,0,1,0,4,196,
,Per Liljenberg ♂,Sweden,SWE,♂,1986,0,0,0,2,1,0,3,199,
16073,Christoforos Hadjicostis ♂,Cyprus,CYP,♂,1986,3,0,0,0,0,0,3,199,
,Christoforos Hadjicostis ♂,Cyprus,CYP,♂,1986,2,0,0,0,0,1,3,199,
,Christoforos Hadjicostis ♂,Cyprus,CYP,♂,1986,1,0,0,2,0,0,3,199,
,Christoforos Hadjicostis ♂,Cyprus,CYP,♂,1986,2,0,0,0,0,0,2,203,
,Christoforos Hadjicostis ♂,Cyprus,CYP,♂,1986,2,0,0,0,0,0,2,203,
,Christoforos Hadjicostis ♂,Cyprus,CYP,♂,1986,0,0,0,1,1,0,2,203,
16048,Kutlay Karaman ♂,Turkey,TUR,♂,1986,1,0,0,1,0,0,2,203,
9647,Marcelo Ricardo Xavier de Mendonça ♂,Brazil,BRA,♂,1986,1,0,0,0,0,0,1,207,
11490,Antonis Eleftheriou ♂,Cyprus,CYP,♂,1986,0,0,0,1,0,0,1,207,
16037,Ana von Klopp ♀,Sweden,SWE,♀,1986,0,0,0,1,0,0,1,207,
9603,Ralph Costa Teixeira ♂,Brazil,BRA,♂,1987,7,7,7,7,7,7,42,1,Gold medal
10932,Vladimir B. Mihov ♂,Bulgaria,BGR,♂,1987,7,7,7,7,7,7,42,1,Gold medal
1576,Ravi Vakil ♂,Canada,CAN,♂,1987,7,7,7,7,7,7,42,1,Gold medal
1615,Frank Göring ♂,German Democratic Republic,GDR,♂,1987,7,7,7,7,7,7,42,1,Gold medal
9702,Gerd Kunert ♂,German Democratic Republic,GDR,♂,1987,7,7,7,7,7,7,42,1,Gold medal
1600,Jörg Eisfeld ♂,Germany,GER,♂,1987,7,7,7,7,7,7,42,1,Gold medal
1587,Martin Härterich ♂,Germany,GER,♂,1987,7,7,7,7,7,7,42,1,Gold medal
1580,Thorsten Kleinjung ♂,Germany,GER,♂,1987,7,7,7,7,7,7,42,1,Gold medal
11627,Wolfgang Schwarz ♂,Germany,GER,♂,1987,7,7,7,7,7,7,42,1,Gold medal
11485,Xiong Liu ♂,People's Republic of China,CHN,♂,1987,7,7,7,7,7,7,42,1,Gold medal
11488,Jun Teng ♀,People's Republic of China,CHN,♀,1987,7,7,7,7,7,7,42,1,Gold medal
11635,Mugurel Barcău ♂,Romania,ROU,♂,1987,7,7,7,7,7,7,42,1,Gold medal
1571,Nicuşor Dan ♂,Romania,ROU,♂,1987,7,7,7,7,7,7,42,1,Gold medal
1603,Andrei Moroianu ♂,Romania,ROU,♂,1987,7,7,7,7,7,7,42,1,Gold medal
11634,Liviu Suciu ♂,Romania,ROU,♂,1987,7,7,7,7,7,7,42,1,Gold medal
1570,Adrian Vasiu ♂,Romania,ROU,♂,1987,7,7,7,7,7,7,42,1,Gold medal
11654,Lev Borisov ♂,Union of Soviet Socialist Republics,USS,♂,1987,7,7,7,7,7,7,42,1,Gold medal
1575,Sergei Ivanov ♂,Union of Soviet Socialist Republics,USS,♂,1987,7,7,7,7,7,7,42,1,Gold medal
11014,Stanislav Smirnov ♂,Union of Soviet Socialist Republics,USS,♂,1987,7,7,7,7,7,7,42,1,Gold medal
10962,Kevin Mark Buzzard ♂,United Kingdom,UNK,♂,1987,7,7,7,7,7,7,42,1,Gold medal
1590,Jordan S. Ellenberg ♂,United States of America,USA,♂,1987,7,7,7,7,7,7,42,1,Gold medal
1633,Eric K. Wepsic ♂,United States of America,USA,♂,1987,7,7,7,7,7,7,42,1,Gold medal
1582,Wolfgang Stöcher ♂,Austria,AUT,♂,1987,7,7,7,7,7,6,41,23,Silver medal
10929,Ivaylo Kortezov ♂,Bulgaria,BGR,♂,1987,7,7,7,7,7,6,41,23,Silver medal
1593,Eric Müller ♂,Germany,GER,♂,1987,7,7,7,7,7,6,41,23,Silver medal
11655,Igor Puhov ♂,Union of Soviet Socialist Republics,USS,♂,1987,7,7,6,7,7,7,41,23,Silver medal
10966,Andrew David Smith ♂,United Kingdom,UNK,♂,1987,7,6,7,7,7,7,41,23,Silver medal
1581,Terence Tao ♂,Australia,AUS,♂,1987,7,7,7,7,7,5,40,28,Silver medal
10930,Dragomir Peykov ♂,Bulgaria,BGR,♂,1987,7,7,7,7,7,5,40,28,Silver medal
9698,Uta Hövel ♀,German Democratic Republic,GDR,♀,1987,7,7,7,7,7,5,40,28,Silver medal
10975,András Benczúr ♂,Hungary,HUN,♂,1987,7,7,7,7,5,7,40,28,Silver medal
11636,Bogdan Andreiu ♂,Romania,ROU,♂,1987,7,7,5,7,7,7,40,28,Silver medal
9613,Jörg Jahnel ♂,German Democratic Republic,GDR,♂,1987,7,7,7,7,7,4,39,33,Silver medal
1637,Markus Lauer ♂,Germany,GER,♂,1987,7,7,7,7,7,4,39,33,Silver medal
11551,Gábor Cynolter ♂,Hungary,HUN,♂,1987,7,7,7,7,7,4,39,33,Silver medal
1642,Pavol Gvozdjak ♂,Czechoslovakia,CZS,♂,1987,7,7,7,7,7,3,38,36,Silver medal
10953,David Harari ♂,France,FRA,♂,1987,7,7,7,7,7,3,38,36,Silver medal
9688,Robert Southworth ♂,United States of America,USA,♂,1987,7,7,6,7,7,4,38,36,Silver medal
1619,Trần Trong Hùng,Vietnam,VNM,,1987,7,7,3,7,7,7,38,36,Silver medal
11480,Vladan Majerech ♂,Czechoslovakia,CZS,♂,1987,7,7,7,7,7,2,37,40,Silver medal
9659,Gunter Döge ♂,German Democratic Republic,GDR,♂,1987,7,7,7,7,7,2,37,40,Silver medal
1616,Tamás Keleti ♂,Hungary,HUN,♂,1987,7,7,7,7,7,2,37,40,Silver medal
11554,Richárd Rimányi ♂,Hungary,HUN,♂,1987,7,7,7,7,5,4,37,40,Silver medal
9687,William Schneeberger ♂,United States of America,USA,♂,1987,7,7,1,7,7,7,36,44,Silver medal
1607,Petr Čížek ♂,Czechoslovakia,CZS,♂,1987,7,7,7,7,7,0,35,45,Silver medal
1577,Julien Cassaigne ♂,France,FRA,♂,1987,7,7,0,7,7,7,35,45,Silver medal
1651,Tibor Beke ♂,Hungary,HUN,♂,1987,7,7,7,7,7,0,35,45,Silver medal
1585,Mats Persson ♂,Sweden,SWE,♂,1987,7,7,7,7,7,0,35,45,Silver medal
11651,Ilya Binder ♂,Union of Soviet Socialist Republics,USS,♂,1987,7,7,0,7,7,7,35,45,Silver medal
1649,Rade Todorović ♂,Yugoslavia,YUG,♂,1987,7,7,7,7,7,0,35,45,Silver medal
1599,Zvezdelina Stankova ♀,Bulgaria,BGR,♀,1987,7,7,6,7,7,0,34,51,Silver medal
11528,Jean-Marc Daul ♂,France,FRA,♂,1987,7,7,1,7,7,5,34,51,Silver medal
10942,Qiang Lin ♂,People's Republic of China,CHN,♂,1987,1,7,7,5,7,7,34,51,Silver medal
11487,Zigang Pan ♂,People's Republic of China,CHN,♂,1987,7,7,6,7,7,0,34,51,Silver medal
9667,Kin Yan Chung ♂,Australia,AUS,♂,1987,7,7,7,7,5,0,33,55,Silver medal
10915,Helmuth Breitenfellner ♂,Austria,AUT,♂,1987,7,7,2,7,7,3,33,55,Silver medal
1635,Colin Springer ♂,Canada,CAN,♂,1987,7,7,5,5,7,2,33,55,Silver medal
11652,Konstantin Sturkas ♂,Union of Soviet Socialist Republics,USS,♂,1987,7,7,1,7,7,4,33,55,Silver medal
9641,Ben Robinson ♂,Australia,AUS,♂,1987,2,7,2,7,7,7,32,59,Silver medal
11477,Robert Babilon ♂,Czechoslovakia,CZS,♂,1987,7,3,7,7,1,7,32,59,Silver medal
9695,Roel Janssen ♂,Netherlands,NLD,♂,1987,7,5,6,7,7,0,32,59,Silver medal
11639,Jonas Bygren ♂,Sweden,SWE,♂,1987,3,7,7,7,7,1,32,59,Silver medal
11124,George Edward Russell ♂,United Kingdom,UNK,♂,1987,7,0,7,7,7,4,32,59,Silver medal
1591,John Woo ♂,United States of America,USA,♂,1987,7,7,7,7,1,3,32,59,Silver medal
11454,V. Lombart,Belgium,BEL,,1987,1,7,2,7,7,7,31,65,Bronze medal
1586,Emanouil Atanassov ♂,Bulgaria,BGR,♂,1987,3,7,1,7,6,7,31,65,Bronze medal
9614,Ingo Warnke ♂,German Democratic Republic,GDR,♂,1987,7,7,7,3,7,0,31,65,Bronze medal
1623,Gareth John McCaughan ♂,United Kingdom,UNK,♂,1987,7,3,7,6,5,3,31,65,Bronze medal
10977,László Lipták ♂,Hungary,HUN,♂,1987,7,7,0,5,7,4,30,69,Bronze medal
9685,Matthew Cook ♂,United States of America,USA,♂,1987,7,7,7,1,7,1,30,69,Bronze medal
11665,Nguyễn Văn Guang,Vietnam,VNM,,1987,7,7,0,7,7,2,30,69,Bronze medal
10948,Roman Soták ♂,Czechoslovakia,CZS,♂,1987,7,3,0,7,7,5,29,72,Bronze medal
11538,Ioannis Ivrissimtzis,Greece,HEL,,1987,7,7,0,7,7,1,29,72,Bronze medal
11483,Xia Gao ♂,People's Republic of China,CHN,♂,1987,7,7,0,7,7,1,29,72,Bronze medal
11648,R. Hüsnü Tutuncu ♂,Turkey,TUR,♂,1987,7,7,1,0,7,7,29,72,Bronze medal
1604,Phan Phương Đạt,Vietnam,VNM,,1987,7,7,0,5,7,3,29,72,Bronze medal
10605,Vlado Kešelj ♂,Yugoslavia,YUG,♂,1987,7,7,7,1,7,0,29,72,Bronze medal
9691,Reyer Gerlagh ♂,Netherlands,NLD,♂,1987,1,7,7,6,7,0,28,78,Bronze medal
1704,Joris van der Hoeven ♂,Netherlands,NLD,♂,1987,7,7,1,0,7,6,28,78,Bronze medal
11508,Fernando Galve Mauricio ♂,Spain,ESP,♂,1987,7,6,0,7,7,1,28,78,Bronze medal
1676,Daniel Bertilsson ♂,Sweden,SWE,♂,1987,7,7,7,7,0,0,28,78,Bronze medal
11660,Phan Trien Duong,Vietnam,VNM,,1987,7,7,0,7,7,0,28,78,Bronze medal
10973,Haralambos Tamvakis,Greece,HEL,,1987,5,7,0,7,7,1,27,83,Bronze medal
1617,Christian Pauly ♂,Luxembourg,LUX,♂,1987,7,7,6,1,6,0,27,83,Bronze medal
1714,Grzegorz Łabędzki ♂,Poland,POL,♂,1987,7,7,0,7,5,0,26,85,Bronze medal
9647,Marcelo Ricardo Xavier de Mendonça ♂,Brazil,BRA,♂,1987,7,7,2,2,7,0,25,86,Bronze medal
11503,Alex Gay Cabera,Cuba,CUB,,1987,7,7,0,7,4,0,25,86,Bronze medal
11001,Richard Ehrenborg ♂,Sweden,SWE,♂,1987,7,2,1,7,7,1,25,86,Bronze medal
11662,Đoàn Quoc Chien,Vietnam,VNM,,1987,2,7,0,7,7,2,25,86,Bronze medal
11504,Jorge Luis de Armas Garcia,Cuba,CUB,,1987,5,7,0,4,7,0,23,91,Bronze medal
11541,Dimitrios Kodokostas,Greece,HEL,,1987,7,7,1,0,7,1,23,91,Bronze medal
9696,Marc de Jong ♂,Netherlands,NLD,♂,1987,2,7,1,6,7,0,23,91,Bronze medal
11452,Herwig Egghart ♂,Austria,AUT,♂,1987,0,7,7,0,7,1,22,95,Bronze medal
11461,Felipe Fritz Braga ♂,Brazil,BRA,♂,1987,5,7,0,1,7,2,22,95,Bronze medal
1629,Dessislava Bakardzieva ♀,Bulgaria,BGR,♀,1987,7,7,0,1,7,0,22,95,Bronze medal
1685,Matti Juhani Lassas ♂,Finland,FIN,♂,1987,7,0,0,7,7,1,22,91,Bronze medal
1686,Tommi V. Timonen ♂,Finland,FIN,♂,1987,7,0,7,7,1,0,22,86,Bronze medal
11558,Ali Asghar Khanban ♂,Islamic Republic of Iran,IRN,♂,1987,7,7,0,1,7,0,22,95,Bronze medal
11511,Santiago Vila Doncel ♂,Spain,ESP,♂,1987,7,7,1,0,7,0,22,95,Bronze medal
11663,Nguyễn Hữu Tuấn,Vietnam,VNM,,1987,1,7,0,7,7,0,22,95,Bronze medal
11449,Wilhelm Schlag ♂,Austria,AUT,♂,1987,7,7,0,7,0,0,21,101,Bronze medal
11495,Juan Carlos Martinez Nieto ♂,Colombia,COL,♂,1987,1,7,1,5,7,0,21,101,Bronze medal
10947,Marcel Polakovič ♂,Czechoslovakia,CZS,♂,1987,7,0,0,7,7,0,21,101,Bronze medal
11540,Evangelos Kobotis,Greece,HEL,,1987,7,5,0,1,7,1,21,101,Bronze medal
11565,Massimo Gobbino ♂,Italy,ITA,♂,1987,0,7,7,0,7,0,21,101,Bronze medal
11579,Abdellatif Fazouane,Morocco,MAR,,1987,5,7,0,2,7,0,21,101,Bronze medal
11619,Krzysztof Hryniewiecki ♂,Poland,POL,♂,1987,0,7,0,7,7,0,21,101,Bronze medal
10607,Nebojša Vasiljević ♂,Yugoslavia,YUG,♂,1987,7,0,1,6,7,0,21,101,Bronze medal
9693,Mark van Hoeij ♂,Netherlands,NLD,♂,1987,0,0,7,6,7,0,20,109,Bronze medal
11649,M. Kemal Gülal ♂,Turkey,TUR,♂,1987,6,7,0,0,7,0,20,109,Bronze medal
11126,Gerard Francis Thompson ♂,United Kingdom,UNK,♂,1987,0,7,0,5,7,1,20,109,Bronze medal
1762,Aleksandra Smiljanić ♀,Yugoslavia,YUG,♀,1987,7,7,0,6,0,0,20,109,Bronze medal
11450,Walter Peinhopf ♂,Austria,AUT,♂,1987,1,7,1,7,2,1,19,113,Bronze medal
9650,Rocky Lee ♂,Canada,CAN,♂,1987,4,7,0,1,6,1,19,113,Bronze medal
11484,Jianxun He ♂,People's Republic of China,CHN,♂,1987,2,7,0,5,5,0,19,113,Bronze medal
11527,Fabrice Charretour ♂,France,FRA,♂,1987,4,7,1,2,1,3,18,116,Bronze medal
1636,Bertrand Eynard ♂,France,FRA,♂,1987,7,7,0,0,4,0,18,116,Bronze medal
1645,Mouaniss Belrhiti Alaoui,Morocco,MAR,,1987,5,7,0,5,1,0,18,116,Bronze medal
11580,Hassane Hindi El Idrissi,Morocco,MAR,,1987,1,7,0,3,7,0,18,116,Bronze medal
11512,Salvador Villegas Barranco ♂,Spain,ESP,♂,1987,7,4,0,0,7,0,18,116,Bronze medal
11474,Stephen Fry ♂,Canada,CAN,♂,1987,1,6,0,7,3,0,17,121,
11471,Gavin MacBeath ♂,Canada,CAN,♂,1987,0,7,0,3,7,0,17,121,
11520,Elina Sihvola ♀,Finland,FIN,♀,1987,5,7,0,2,3,0,17,146,
1738,Sverrir Örn Þorvaldsson ♂,Iceland,ISL,♂,1987,7,2,1,0,7,0,17,121,
11557,Farzan Fallah ♂,Islamic Republic of Iran,IRN,♂,1987,0,7,0,0,7,3,17,121,
11587,? Batbold,Mongolia,MNG,,1987,3,7,0,0,7,0,17,121,
11590,? Dolgor,Mongolia,MNG,,1987,2,7,0,0,7,1,17,121,
